Time,HNE
39.065,-0.00726
39.07,-0.00648
39.075,-0.00503
39.08,-0.00255
39.085,0.00043
39.09,0.00319
39.095,0.00569
39.1,0.00804
39.105,0.01046
39.11,0.0127
39.115,0.01425
39.12,0.01504
39.125,0.01543
39.13,0.01607
39.135,0.01692
39.14,0.01759
39.145,0.018
39.15,0.01824
39.155,0.01853
39.16,0.01875
39.165,0.0187
39.17,0.01816
39.175,0.01711
39.18,0.01592
39.185,0.015
39.19,0.01437
39.195,0.01359
39.2,0.01249
39.205,0.0111
39.21,0.00947
39.215,0.0075
39.22,0.00507
39.225,0.00268
39.23,0.00084
39.235,0.00003
39.24,0.00015
39.245,0.00079
39.25,0.00157
39.255,0.00231
39.26,0.00318
39.265,0.00398
39.27,0.00461
39.275,0.00503
39.28,0.00503
39.285,0.00474
39.29,0.00401
39.295,0.00302
39.3,0.00195
39.305,0.00072
39.31,-0.00047
39.315,-0.00216
39.32,-0.00424
39.325,-0.00639
39.33,-0.00883
39.335,-0.01123
39.34,-0.01341
39.345,-0.01514
39.35,-0.01604
39.355,-0.01605
39.36,-0.01566
39.365,-0.01516
39.37,-0.01442
39.375,-0.01327
39.38,-0.01189
39.385,-0.01054
39.39,-0.00902
39.395,-0.00733
39.4,-0.00528
39.405,-0.00309
39.41,-0.00118
39.415,0.00062
39.42,0.00283
39.425,0.00552
39.43,0.00816
39.435,0.01028
39.44,0.01128
39.445,0.01134
39.45,0.01112
39.455,0.01056
39.46,0.00977
39.465,0.00933
39.47,0.00901
39.475,0.00868
39.48,0.00778
39.485,0.00594
39.49,0.00392
39.495,0.00171
39.5,-0.0004
39.505,-0.00232
39.51,-0.00386
39.515,-0.00454
39.52,-0.00399
39.525,-0.00208
39.53,0.00006
39.535,0.00186
39.54,0.00332
39.545,0.00423
39.55,0.00446
39.555,0.00433
39.56,0.00447
39.565,0.0047
39.57,0.00493
39.575,0.00528
39.58,0.00551
39.585,0.00545
39.59,0.00519
39.595,0.00505
39.6,0.00539
39.605,0.00535
39.61,0.00453
39.615,0.00359
39.62,0.00219
39.625,0.00059
39.63,-0.00101
39.635,-0.00264
39.64,-0.00404
39.645,-0.00555
39.65,-0.00665
39.655,-0.00729
39.66,-0.00791
39.665,-0.00813
39.67,-0.00812
39.675,-0.00814
39.68,-0.00838
39.685,-0.00899
39.69,-0.00986
39.695,-0.01088
39.7,-0.012
39.705,-0.01282
39.71,-0.0131
39.715,-0.01287
39.72,-0.01214
39.725,-0.01124
39.73,-0.00975
39.735,-0.0077
39.74,-0.00594
39.745,-0.00497
39.75,-0.00472
39.755,-0.00491
39.76,-0.00506
39.765,-0.0044
39.77,-0.00271
39.775,0.00003
39.78,0.00325
39.785,0.00598
39.79,0.00781
39.795,0.00864
39.8,0.00872
39.805,0.00815
39.81,0.00677
39.815,0.00524
39.82,0.00415
39.825,0.00358
39.83,0.00378
39.835,0.00384
39.84,0.0037
39.845,0.00412
39.85,0.00503
39.855,0.00585
39.86,0.00571
39.865,0.00538
39.87,0.00562
39.875,0.00604
39.88,0.00655
39.885,0.00681
39.89,0.0069
39.895,0.00712
39.9,0.00764
39.905,0.00865
39.91,0.00962
39.915,0.01034
39.92,0.01074
39.925,0.01045
39.93,0.00925
39.935,0.00704
39.94,0.00383
39.945,-0.00023
39.95,-0.00387
39.955,-0.00639
39.96,-0.00791
39.965,-0.00845
39.97,-0.00857
39.975,-0.0088
39.98,-0.01013
39.985,-0.01226
39.99,-0.01422
39.995,-0.0164
40,-0.01874
40.005,-0.02042
40.01,-0.0207
40.015,-0.01986
40.02,-0.01784
40.025,-0.01502
40.03,-0.01269
40.035,-0.01155
40.04,-0.01157
40.045,-0.01169
40.05,-0.01203
40.055,-0.01276
40.06,-0.01299
40.065,-0.01302
40.07,-0.01297
40.075,-0.01306
40.08,-0.0137
40.085,-0.0143
40.09,-0.01405
40.095,-0.01201
40.1,-0.00836
40.105,-0.00378
40.11,0.00146
40.115,0.00702
40.12,0.0124
40.125,0.01676
40.13,0.02022
40.135,0.02224
40.14,0.0227
40.145,0.02294
40.15,0.0227
40.155,0.02187
40.16,0.02067
40.165,0.01934
40.17,0.01804
40.175,0.01574
40.18,0.01267
40.185,0.0094
40.19,0.00611
40.195,0.00353
40.2,0.00178
40.205,0.00078
40.21,0.00098
40.215,0.00329
40.22,0.0073
40.225,0.01127
40.23,0.01429
40.235,0.01607
40.24,0.0163
40.245,0.01475
40.25,0.01149
40.255,0.00757
40.26,0.00398
40.265,0.00133
40.27,-0.00012
40.275,-0.00159
40.28,-0.0034
40.285,-0.00486
40.29,-0.00648
40.295,-0.00888
40.3,-0.01186
40.305,-0.01441
40.31,-0.01592
40.315,-0.01664
40.32,-0.01669
40.325,-0.01654
40.33,-0.01667
40.335,-0.01639
40.34,-0.01523
40.345,-0.01335
40.35,-0.01132
40.355,-0.01018
40.36,-0.00982
40.365,-0.00984
40.37,-0.01027
40.375,-0.01137
40.38,-0.0127
40.385,-0.01344
40.39,-0.01392
40.395,-0.01356
40.4,-0.01195
40.405,-0.00945
40.41,-0.00633
40.415,-0.00322
40.42,0.00006
40.425,0.00301
40.43,0.00454
40.435,0.00538
40.44,0.00666
40.445,0.00799
40.45,0.00832
40.455,0.00814
40.46,0.00864
40.465,0.00967
40.47,0.01082
40.475,0.01214
40.48,0.01334
40.485,0.01355
40.49,0.01231
40.495,0.01
40.5,0.00748
40.505,0.00516
40.51,0.00341
40.515,0.00359
40.52,0.00498
40.525,0.00628
40.53,0.00849
40.535,0.01126
40.54,0.01385
40.545,0.01627
40.55,0.0182
40.555,0.0199
40.56,0.02091
40.565,0.02111
40.57,0.02061
40.575,0.01973
40.58,0.01876
40.585,0.01699
40.59,0.01477
40.595,0.01259
40.6,0.01073
40.605,0.00916
40.61,0.0073
40.615,0.00493
40.62,0.0017
40.625,-0.0015
40.63,-0.00397
40.635,-0.0065
40.64,-0.00859
40.645,-0.00968
40.65,-0.01014
40.655,-0.01063
40.66,-0.01164
40.665,-0.01314
40.67,-0.01524
40.675,-0.01711
40.68,-0.01756
40.685,-0.01659
40.69,-0.01519
40.695,-0.01342
40.7,-0.01106
40.705,-0.00886
40.71,-0.00662
40.715,-0.00414
40.72,-0.00202
40.725,-0.00093
40.73,-0.00025
40.735,0.00131
40.74,0.00384
40.745,0.00677
40.75,0.00982
40.755,0.01257
40.76,0.0142
40.765,0.01497
40.77,0.01514
40.775,0.01496
40.78,0.01523
40.785,0.01616
40.79,0.0177
40.795,0.01927
40.8,0.02031
40.805,0.02095
40.81,0.02072
40.815,0.01908
40.82,0.0173
40.825,0.01623
40.83,0.01514
40.835,0.01391
40.84,0.01347
40.845,0.01436
40.85,0.0156
40.855,0.01627
40.86,0.01633
40.865,0.01527
40.87,0.01269
40.875,0.00946
40.88,0.00712
40.885,0.00549
40.89,0.00436
40.895,0.00426
40.9,0.00429
40.905,0.00349
40.91,0.00153
40.915,-0.0004
40.92,-0.00179
40.925,-0.00337
40.93,-0.00435
40.935,-0.00413
40.94,-0.00286
40.945,-0.0017
40.95,-0.00115
40.955,-0.00093
40.96,-0.0013
40.965,-0.00128
40.97,0.00001
40.975,0.00161
40.98,0.00277
40.985,0.0047
40.99,0.00733
40.995,0.00902
41,0.009
41.005,0.00665
41.01,0.00323
41.015,0.00039
41.02,-0.00141
41.025,-0.00146
41.03,-0.0002
41.035,0.00183
41.04,0.00452
41.045,0.00742
41.05,0.0095
41.055,0.01048
41.06,0.01136
41.065,0.01277
41.07,0.01462
41.075,0.01572
41.08,0.01632
41.085,0.0172
41.09,0.0184
41.095,0.01977
41.1,0.02079
41.105,0.02227
41.11,0.02374
41.115,0.02386
41.12,0.02184
41.125,0.01815
41.13,0.01435
41.135,0.01113
41.14,0.01026
41.145,0.01124
41.15,0.01189
41.155,0.01233
41.16,0.01273
41.165,0.01223
41.17,0.01094
41.175,0.00984
41.18,0.009
41.185,0.00832
41.19,0.00703
41.195,0.00469
41.2,0.00206
41.205,-0.00002
41.21,-0.00101
41.215,-0.00136
41.22,-0.00117
41.225,-0.00047
41.23,0.00022
41.235,0.00112
41.24,0.00222
41.245,0.00329
41.25,0.0042
41.255,0.00464
41.26,0.00461
41.265,0.00413
41.27,0.00309
41.275,0.00227
41.28,0.00169
41.285,0.00052
41.29,-0.00144
41.295,-0.00413
41.3,-0.00657
41.305,-0.00956
41.31,-0.01315
41.315,-0.01563
41.32,-0.01762
41.325,-0.01941
41.33,-0.02026
41.335,-0.02001
41.34,-0.01961
41.345,-0.01956
41.35,-0.01902
41.355,-0.01694
41.36,-0.01305
41.365,-0.0083
41.37,-0.00362
41.375,0.00039
41.38,0.00395
41.385,0.00584
41.39,0.00519
41.395,0.0032
41.4,0.00047
41.405,-0.00123
41.41,-0.00113
41.415,0.00031
41.42,0.00222
41.425,0.00306
41.43,0.00304
41.435,0.00278
41.44,0.00252
41.445,0.00245
41.45,0.002
41.455,0.00129
41.46,0.00153
41.465,0.00322
41.47,0.00602
41.475,0.00953
41.48,0.01402
41.485,0.01883
41.49,0.02238
41.495,0.02424
41.5,0.02396
41.505,0.02179
41.51,0.01892
41.515,0.01618
41.52,0.01433
41.525,0.013
41.53,0.01207
41.535,0.01143
41.54,0.01046
41.545,0.00864
41.55,0.00549
41.555,0.0025
41.56,0.00043
41.565,-0.00153
41.57,-0.00319
41.575,-0.00385
41.58,-0.00299
41.585,-0.00112
41.59,0.00105
41.595,0.00274
41.6,0.00309
41.605,0.00328
41.61,0.00441
41.615,0.00576
41.62,0.00696
41.625,0.00788
41.63,0.00883
41.635,0.00901
41.64,0.00809
41.645,0.00774
41.65,0.00796
41.655,0.00873
41.66,0.00961
41.665,0.01016
41.67,0.01063
41.675,0.01085
41.68,0.01124
41.685,0.01182
41.69,0.01257
41.695,0.01378
41.7,0.01612
41.705,0.01877
41.71,0.01995
41.715,0.02004
41.72,0.02036
41.725,0.02114
41.73,0.02127
41.735,0.02017
41.74,0.01862
41.745,0.01708
41.75,0.01616
41.755,0.01593
41.76,0.01483
41.765,0.01225
41.77,0.00885
41.775,0.00567
41.78,0.00343
41.785,0.00159
41.79,-0.00034
41.795,-0.00201
41.8,-0.00342
41.805,-0.00476
41.81,-0.00594
41.815,-0.00693
41.82,-0.00761
41.825,-0.00837
41.83,-0.00836
41.835,-0.0071
41.84,-0.00576
41.845,-0.0053
41.85,-0.00569
41.855,-0.00571
41.86,-0.00535
41.865,-0.00485
41.87,-0.00449
41.875,-0.0041
41.88,-0.00396
41.885,-0.00493
41.89,-0.00608
41.895,-0.00702
41.9,-0.00799
41.905,-0.00965
41.91,-0.01049
41.915,-0.00979
41.92,-0.00954
41.925,-0.00963
41.93,-0.00971
41.935,-0.00992
41.94,-0.01077
41.945,-0.0117
41.95,-0.01146
41.955,-0.01051
41.96,-0.00922
41.965,-0.00717
41.97,-0.00426
41.975,-0.0021
41.98,-0.00219
41.985,-0.00409
41.99,-0.00587
41.995,-0.0069
42,-0.00791
42.005,-0.00872
42.01,-0.00895
42.015,-0.009
42.02,-0.0094
42.025,-0.01121
42.03,-0.01457
42.035,-0.01723
42.04,-0.01759
42.045,-0.01566
42.05,-0.01339
42.055,-0.01182
42.06,-0.00993
42.065,-0.00764
42.07,-0.00508
42.075,-0.0022
42.08,0.00202
42.085,0.00829
42.09,0.01555
42.095,0.02289
42.1,0.02881
42.105,0.03156
42.11,0.03201
42.115,0.03197
42.12,0.03187
42.125,0.0319
42.13,0.03286
42.135,0.03429
42.14,0.03517
42.145,0.03522
42.15,0.03358
42.155,0.02993
42.16,0.02515
42.165,0.02011
42.17,0.01592
42.175,0.01273
42.18,0.01027
42.185,0.00892
42.19,0.00778
42.195,0.00733
42.2,0.00878
42.205,0.01147
42.21,0.01479
42.215,0.01772
42.22,0.0197
42.225,0.02132
42.23,0.0227
42.235,0.02316
42.24,0.02321
42.245,0.02409
42.25,0.02501
42.255,0.02497
42.26,0.02362
42.265,0.0209
42.27,0.01818
42.275,0.0163
42.28,0.01513
42.285,0.01413
42.29,0.01305
42.295,0.01279
42.3,0.01304
42.305,0.01379
42.31,0.01542
42.315,0.01711
42.32,0.0189
42.325,0.02157
42.33,0.02523
42.335,0.02825
42.34,0.03033
42.345,0.03167
42.35,0.03139
42.355,0.02862
42.36,0.02277
42.365,0.01667
42.37,0.01039
42.375,0.00426
42.38,0.00034
42.385,-0.00316
42.39,-0.00557
42.395,-0.00844
42.4,-0.01198
42.405,-0.01396
42.41,-0.01526
42.415,-0.01556
42.42,-0.01421
42.425,-0.00985
42.43,-0.0043
42.435,0.00042
42.44,0.00363
42.445,0.00484
42.45,0.00538
42.455,0.00462
42.46,0.004
42.465,0.00308
42.47,0.00133
42.475,0.00015
42.48,-0.00055
42.485,-0.00188
42.49,-0.00444
42.495,-0.0065
42.5,-0.00931
42.505,-0.01191
42.51,-0.01353
42.515,-0.01527
42.52,-0.01522
42.525,-0.01327
42.53,-0.01064
42.535,-0.00756
42.54,-0.00503
42.545,-0.00336
42.55,-0.00203
42.555,-0.00264
42.56,-0.00294
42.565,-0.00171
42.57,-0.00081
42.575,0.00007
42.58,0.0005
42.585,0.00102
42.59,0.0005
42.595,-0.00099
42.6,-0.00208
42.605,-0.00324
42.61,-0.00278
42.615,-0.00131
42.62,-0.00013
42.625,0.00074
42.63,0.00004
42.635,-0.00016
42.64,0.00231
42.645,0.00582
42.65,0.0102
42.655,0.01584
42.66,0.02134
42.665,0.02589
42.67,0.02849
42.675,0.03054
42.68,0.03209
42.685,0.03208
42.69,0.03252
42.695,0.03369
42.7,0.03591
